"char","year","tf_idf","number"
"水温",2017,0.35604556245399,832
"池塘",2017,0.291871157743009,832
"预测",2017,0.256020946496739,832
"BP",2017,0.174750714088569,832
"神经网络",2017,0.137832312027709,832
"路由",2017,0.230969627387184,684
"ZigBee",2017,0.188457732889058,684
"遗传算法",2017,0.129590307147189,684
"解",2017,0.126817661998299,684
"粒子",2017,0.122019726293195,684
"千万级",2013,0.120227745069067,1795
"键",2013,0.120227745069067,1795
"GemFire",2013,0.120227745069067,1795
"交通",2013,0.11715293059252,1795
"至原",2013,0.109563942291222,1795
"小气候",2015,0.363024326624786,1427
"可视",2015,0.186279710111174,1427
"GIS",2015,0.16349096197028,1427
"农田",2015,0.150629828360503,1427
"可视化",2015,0.148870548870037,1427
"特种行业",2013,0.586110257211702,1893
"GIS",2013,0.297349187083448,1893
"三网",2013,0.178041406223235,1893
"和物",2013,0.167444765541739,1893
"管理方面",2013,0.140439471303829,1893
"基站",2016,0.332044364393641,1018
"模块",2016,0.32662290069869,1018
"通信",2016,0.180401423384821,1018
"监控",2016,0.148864330412805,1018
"电源",2016,0.145295671532546,1018
"BaiduMap",2015,0.381209923389725,1409
"GPS",2015,0.212149635448275,1409
"芯片",2015,0.180679490991027,1409
"LBS",2015,0.156792904106572,1409
"停车场",2015,0.156792904106572,1409
"车辆",2017,0.233916773997173,786
"物流",2017,0.13002734578834,786
"配送",2017,0.123002224331683,786
"路径",2017,0.12116698693405,786
"调度",2017,0.120387231037834,786
"地磁",2019,0.363659042498523,251
"H",2019,0.237652296397861,251
"MPMD",2019,0.232781378750747,251
"匹配",2019,0.215070431239904,251
"MSD",2019,0.133017930714712,251
"传感",2012,0.250207180449458,2053
"跨",2012,0.197733910088219,2053
"存储",2012,0.189896147697019,2053
"扩张",2012,0.153231439793909,2053
"区域性",2012,0.153231439793909,2053
"索引",2016,0.331607352492672,1143
"查询",2016,0.159473833824733,1143
"更新",2016,0.156161335313729,1143
"交通",2016,0.148342996529489,1143
"树",2016,0.116431140761407,1143
"侦听",2015,0.434358720835775,1323
"载波",2015,0.379566138658996,1323
"接人",2015,0.211210903499712,1323
"密度",2015,0.204414109753361,1323
"角",2015,0.192477195917011,1323
"IPA",2012,0.334920146978115,2153
"精简",2012,0.25813045543977,2153
"碰撞",2012,0.25220605987584,2153
"跳跃式",2012,0.191891175452036,2153
"算法",2012,0.177303447645456,2153
"IEEE1451",2013,0.217077873041371,1778
"数据交换",2013,0.198761707990247,1778
"XML",2013,0.140061519645822,1778
"监控",2013,0.139560309762005,1778
"乙醇",2013,0.108538936520686,1778
"同步",2017,0.374673296179082,783
"时间",2017,0.201874972221437,783
"ASN",2017,0.137101814552445,783
"攻击",2017,0.132412845784764,783
"Device",2017,0.124941337700516,783
"IHDR",2019,0.271033644953388,120
"机器人",2019,0.255121736868624,120
"认知",2019,0.208969552068672,120
"发育",2019,0.155287656435173,120
"自主",2019,0.143095629203772,120
"嵌入式",2011,0.196867409953204,2306
"设备",2011,0.169482964747043,2306
"自治",2011,0.152169683247183,2306
"实时性",2011,0.147650557464903,2306
"特性",2011,0.12554564105792,2306
"突水",2013,0.553138349431411,1947
"底板",2013,0.483996055752484,1947
"AHP",2013,0.151743755912415,1947
"煤层",2013,0.120492534311753,1947
"GIS",2013,0.115475412459591,1947
"网格",2014,0.269275139753143,1473
"地理信息",2014,0.199639121821346,1473
"坐标",2014,0.138020357523977,1473
"地图",2014,0.134637569876571,1473
"门牌号码",2014,0.105605451749856,1473
"仪器设备",2016,0.378147592257028,917
"能耗",2016,0.236392610176572,917
"高校",2016,0.127456662510376,917
"IPv6",2016,0.11224190568861,917
"数据分析",2016,0.0895875351589856,917
"中间件",2008,0.514329840225656,2470
"RFID",2008,0.3301603477005,2470
"JMS",2008,0.32371164767861,2470
"零售",2008,0.282062068957057,2470
"Identification",2008,0.255344493279688,2470
"认证",2013,0.348873178641442,1774
"RFID",2013,0.210537033316261,1774
"协议",2013,0.201533496017057,1774
"次数",2013,0.187751994261864,1774
"双向",2013,0.177266687443739,1774
"SVM",2015,0.168741377647816,1400
"KPCA",2015,0.159485784275293,1400
"检测",2015,0.143678160511483,1400
"DDoS",2015,0.131194062619785,1400
"PSO",2015,0.131194062619785,1400
"鸡舍",2017,0.303311857972573,785
"舒适度",2017,0.240207697434397,785
"蛋鸡",2017,0.173321061698613,785
"环境因素",2017,0.148009339040246,785
"舍内",2017,0.12442275616199,785
"块状",2018,0.20061003518111,359
"靶材",2018,0.20061003518111,359
"沉积",2018,0.189188482840035,359
"电阻",2018,0.181084762489281,359
"件",2018,0.169663210148206,359
"腐蚀",2018,0.33020296180941,525
"电位",2018,0.283782724260053,525
"RF",2018,0.174799028649444,525
"LoRa",2018,0.169663210148206,525
"中继",2018,0.150137937456376,525
"RFM98",2018,0.217077873041371,583
"ESP8266",2018,0.186560865022812,583
"LoRa",2018,0.167306776673925,583
"监测",2018,0.152572262400181,583
"收发",2018,0.150469671019194,583
"养殖",2019,0.261780725284152,79
"LoRa",2019,0.192224807242382,79
"小龙虾",2019,0.166272413393391,79
"生态",2019,0.130890362642076,79
"调控",2019,0.0946278212660188,79
"网关",2012,0.158776426475668,2013
"TCP",2012,0.134915936208033,2013
"IP",2012,0.128200252426307,2013
"LPC2214",2012,0.107052101773827,2013
"裁剪",2012,0.0975569349168413,2013
"UPIoT",2019,0.399773282191741,271
"LPWAN",2019,0.186066748321175,271
"Power",2019,0.186066748321175,271
"电力",2019,0.0910909376886925,271
"中人",2019,0.0847816220110645,271
"Markov",2019,0.249882675401032,239
"收益",2019,0.190066952866351,239
"即时",2019,0.187013922094785,239
"业务",2019,0.160664710246926,239
"类",2019,0.147504754977022,239
"DIAgent",2012,0.349916571469673,2257
"集成",2012,0.167413023008543,2257
"数据库",2012,0.137847984228128,2257
"分布式",2012,0.13745692393102,2257
"协作",2012,0.127147921432834,2257
"码头",2011,0.369021491253915,2276
"集装箱",2011,0.340954149288751,2276
"调度",2011,0.178596441649534,2276
"物流",2011,0.15431816862792,2276
"作业",2011,0.14042160553846,2276
"Modbus",2013,0.548260501291531,1977
"Matlab",2013,0.224988503530421,1977
"发布",2013,0.173855321142855,1977
"协议",2013,0.141896032909969,1977
"网络协议",2013,0.122919264495129,1977
"MCF52236CAF50",2017,0.244212607171542,836
"数字信号",2017,0.244212607171542,836
"MD5",2017,0.222551757779044,836
"模拟信号",2017,0.222551757779044,836
"转换成",2017,0.179230058994048,836
"芯片",2010,0.313892336043733,2435
"敏感元件",2010,0.241412076234895,2435
"量程",2010,0.241412076234895,2435
"拓展",2010,0.143433372577398,2435
"工艺技术",2010,0.132454295415074,2435
"云中",2019,0.14885339865694,164
"AWS",2019,0.14885339865694,164
"MF",2019,0.14885339865694,164
"Apache",2019,0.14885339865694,164
"R",2019,0.10317920298459,164
"黄苔",2016,0.694649193732388,1019
"乌梁素海",2016,0.347324596866194,1019
"周边地区",2016,0.316518055507974,1019
"湖区",2016,0.173662298433097,1019
"经济",2016,0.164619091791824,1019
"消息",2016,0.290084532622429,927
"私有",2016,0.250960165010888,927
"引擎",2016,0.20518465298305,927
"即时",2016,0.148052688325038,927
"服务器",2016,0.123448881898739,927
"隐蔽",2019,0.556379394447611,68
"信道",2019,0.288099144097208,68
"MQTT",2019,0.275104372520346,68
"载体",2019,0.147617530504095,68
"序列",2019,0.138984612484465,68
"植物",2017,0.600551749825505,863
"Agent",2017,0.319576988487649,863
"智能",2017,0.156686786577007,863
"Multi",2017,0.131099271487083,863
"体",2017,0.0719261018082697,863
"路灯",2018,0.554754048971436,542
"层",2018,0.138285138086769,542
"城市",2018,0.116037083142956,542
"方便管理",2018,0.102826360914334,542
"控制",2018,0.101656896894794,542
"空调",2018,0.381472405400774,589
"控制器",2018,0.186490396387065,589
"主",2018,0.140326481279807,589
"NB",2018,0.137193364797829,589
"客户端",2018,0.120801208587977,589
"电子秤",2019,0.186066748321175,52
"消费者",2019,0.15298638590271,52
"农产品",2019,0.135220805333332,52
"溯源",2019,0.134326491778833,52
"检测",2019,0.13037462713079,52
"温室",2018,0.185733155613887,635
"作物",2018,0.142374388639587,635
"NB",2018,0.104739020437052,635
"生长",2018,0.0956453247204922,635
"调控",2018,0.0956453247204922,635
"智能水表",2019,0.267062109334853,87
"模块",2019,0.257215534300218,87
"抄表",2019,0.225864148509799,87
"穿透力",2019,0.178041406223235,87
"BC95",2019,0.178041406223235,87
"NFC",2016,0.279471108592097,1036
"抗干扰",2016,0.254344866033193,1036
"集控",2016,0.254344866033193,1036
"农场",2016,0.14340580857765,1036
"布线",2016,0.133751877432218,1036
"抗扰物",2017,0.315749633514722,794
"NFC",2017,0.177845250922244,794
"难",2017,0.149225202169491,794
"FFT",2017,0.143871843412715,794
"近距离",2017,0.12536091953647,794
"存储",2017,0.224182952142315,704
"空间数据",2017,0.204156234685012,704
"NoSQL",2017,0.178569696343596,704
"数据库",2017,0.171033610060826,704
"并发",2017,0.0892420584432476,704
"图片",2019,0.161656945385702,333
"结构化",2019,0.145099703805743,333
"农田",2019,0.140154372671163,333
"事务",2019,0.112443214812797,333
"存储",2019,0.104511189200158,333
"驾驶",2017,0.385570547079632,839
"危险",2017,0.289672451270188,839
"建成",2017,0.188826179904307,839
"空间",2017,0.138766809905667,839
"OLS",2017,0.131341234109065,839
"视觉",2018,0.103048251018716,622
"入侵者",2018,0.0898253267757398,622
"like",2018,0.0898253267757398,622
"主板",2018,0.0898253267757398,622
"Vision",2018,0.0898253267757398,622
"OpenWrt",2019,0.403112617863929,113
"网关",2019,0.218692059107996,113
"SQLite3",2019,0.14744912131112,113
"MT7688",2019,0.14744912131112,113
"ZigBee",2019,0.135120638675174,113
"地图符号",2016,0.44234736393336,1013
"传感器",2016,0.181835479629366,1013
"矢量",2016,0.162321562862534,1013
"地图",2016,0.140988398644334,1013
"实时",2016,0.127226658070099,1013
"拉伸",2018,0.318971568550586,555
"天线",2018,0.30499531135305,555
"柔性",2018,0.248487982159333,555
"轴",2018,0.145339923447539,555
"弯曲",2018,0.145339923447539,555
"休闲",2017,0.520986895299291,724
"德清县",2017,0.195370085737234,724
"农业",2017,0.168440401752709,724
"PEST",2017,0.130246723824823,724
"发展",2017,0.0977293574883474,724
"异构",2011,0.266312479045968,2319
"传输层",2011,0.122508944413792,2319
"Hedge",2011,0.11006765393647,2319
"文法",2011,0.100305017590555,2319
"应用层",2011,0.0981428194141698,2319
"MapReduce",2016,0.295662044850165,1021
"云计算",2016,0.120702237454059,1021
"耗用",2016,0.102826360914334,1021
"XGrind",2016,0.102826360914334,1021
"优化",2016,0.0852162481053753,1021
"舒适度",2019,0.43699757162361,325
"空调",2019,0.381472405400774,325
"PNN",2019,0.22013530787294,325
"控制策略",2019,0.215778305424809,325
"人体",2019,0.21048972191971,325
"方案",2019,0.15961619363924,254
"消息",2019,0.128529762146553,254
"PUF",2019,0.103326017551096,254
"Unclonable",2019,0.103326017551096,254
"设备",2019,0.102807248945459,254
"农产品",2014,0.244394980131144,1518
"追溯",2014,0.233933907200344,1518
"服务",2014,0.154962920661871,1518
"QR",2014,0.101727303558283,1518
"二维码",2014,0.0837172660391336,1518
"所有权",2017,0.451453329264157,865
"转移",2017,0.315668696897,865
"标签",2017,0.232870129746716,865
"Rabin",2017,0.172210029251827,865
"协议",2017,0.148566359243343,865
"RESTful",2015,0.2096252957077,1260
"输变电",2015,0.171190893653081,1260
"业务",2015,0.165903776885413,1260
"SOAP",2015,0.146004155235245,1260
"平台",2015,0.142036729153924,1260
"园区",2017,0.388878079409468,674
"REST",2017,0.357139392687193,674
"管理系统",2017,0.187341787388836,674
"JDBC",2017,0.144718582027581,674
"Representational",2017,0.144718582027581,674
"环境监测",2016,0.253089652888906,921
"呼伦湖",2016,0.248088997761567,921
"湖泊",2016,0.226084325362839,921
"jQuery",2016,0.124044498880783,921
"Laravel",2016,0.124044498880783,921
"REST",2012,0.194803305102105,2069
"服务平台",2012,0.130857450546148,2069
"嵌入式",2012,0.10290796429372,2069
"风格",2012,0.101760471830625,2069
"看作",2012,0.0974016525510526,2069
"住院",2014,0.610363821349698,1559
"患者",2014,0.492116398919875,1559
"医护人员",2014,0.440405976447295,1559
"护理",2014,0.33939318687699,1559
"病情恶化",2014,0.128111531630973,1559
"MIS",2010,0.520986895299291,2461
"EPC",2010,0.276749452223981,2461
"RFID",2010,0.161411725542467,2461
"为物",2010,0.14712020159424,2461
"可视化",2010,0.12033702700328,2461
"猪肉",2012,0.526760089476176,2168
"EPC",2012,0.244190693138807,2168
"RFID",2012,0.142422110772765,2168
"标示",2012,0.139640318606459,2168
"唯一",2012,0.11507633883204,2168
"肉品",2010,0.390227739667365,2466
"销售",2010,0.166793303093251,2466
"跟踪",2010,0.14656061044274,2466
"追溯",2010,0.13962787024678,2466
"2005",2010,0.0975569349168413,2466
"拆解",2016,0.209880973150664,987
"S",2016,0.123895494618103,987
"贴合",2016,0.122106303585771,987
"PowerDesigner",2016,0.122106303585771,987
"12.5",2016,0.111275878889522,987
"固定资产",2013,0.558200244963526,1832
"识读",2013,0.344384414376936,1832
"校园",2013,0.196864940589118,1832
"高校",2013,0.193461005596107,1832
"电子标签",2013,0.173941587511533,1832
"水产品",2013,0.238973411992063,1871
"可追溯",2013,0.155674690169786,1871
"product",2013,0.148367838519363,1871
"electronic",2013,0.148367838519363,1871
"管理系统",2013,0.140506340541627,1871
"配送",2011,0.311349380339571,2337
"中心",2011,0.271743878157402,2337
"参考模型",2011,0.244537220018085,2337
"信息系统",2011,0.172968407639988,2337
"SCOR",2011,0.162808404781028,2337
"多通道",2014,0.282571827181076,1463
"识别",2014,0.210097003253447,1463
"通道",2014,0.173072112264653,1463
"屏蔽门",2014,0.171753921527239,1463
"货物",2014,0.141285913590538,1463
"剧毒",2011,0.710436675408124,2366
"品",2011,0.50745476814866,2366
"物流",2011,0.273564026204041,2366
"氰化钾",2011,0.202981907259464,2366
"危化品",2011,0.16697426151609,2366
"制造",2011,0.203807908618051,2376
"离散",2011,0.19682337400546,2376
"其量",2011,0.162808404781028,2376
"制品",2011,0.0989118923462419,2376
"指标",2011,0.0923935294377005,2376
"锂电池",2014,0.957437520820985,1557
"运行",2014,0.143390995259251,1557
"困扰",2014,0.132029053554367,1557
"好地解决",2014,0.122028976336373,1557
"电池",2014,0.103624775538786,1557
"市政",2017,0.592605100660699,872
"设施",2017,0.468960239176502,872
"标定",2017,0.273766125752438,872
"信息化",2017,0.117932641455296,872
"档案库",2017,0.114923579845432,872
"IED",2016,0.373817199822606,1084
"",2016,0.309807665945517,1084
"输变电",2016,0.126502507759707,1084
"电流",2016,0.117358179525853,1084
"监测",2016,0.11029320173507,1084
"该物",2009,0.354296703544783,2468
"工业",2009,0.198361892529355,2468
"企业",2009,0.172470676876646,2468
"RFID",2009,0.142422110772765,2468
"信息管理",2009,0.140302382110763,2468
"盲人",2012,0.312592137179574,2068
"导航系统",2012,0.224703154086126,2068
"算法",2012,0.217196723365683,2068
"道路",2012,0.190811239670637,2068
"实例",2012,0.137311071792619,2068
"物料",2014,0.403898724493628,1554
"离散",2014,0.3326592236712,1554
"MES",2014,0.300915052771665,1554
"型",2014,0.274843691835297,1554
"输送",2014,0.254494815222309,1554
"m",2017,0.131753871428698,909
"损耗",2017,0.112366693656387,909
"因子",2017,0.0919654243129171,909
"最小",2017,0.091434661213439,909
"乘法",2017,0.0905720896279895,909
