title,year,abstract,citation
温差电池在线监测系统设计,2019,"为了实现温差电池数据实时监测和记录,实现了对温差电池的温度和输出电压的监控系统的研究设计。以STM32F373为主控,ESP8266为WiFi协处理器,前端采用STM32的三路16 bit SDADC分别对温差电池(Pt1000)两侧的温度信号和输出的电压信号进行采集,将ESP8266抽象为UART转XMPP的数据通道,STM32采集计算完成的数据以Message的方式通过Openfile服务器进行数据入库,同时显示到远程监测客户端。系统以物联网的方式对需要长期监测的模拟信号进行实时监测,并对采集到的数据进行数据库入库记录,为长期分析研究提供极大的便捷。",0
基于物联网的新型浮力窨井研究与开发,2019,"为了有效解决短时强降雨造成城市路面积水不畅的问题,提出了一种采用ZigBee技术的新型浮力窨井,可提高道路积水的排放效率,同时将浮力窨井排水信息和路面积水数据实时上传至智能排水系统平台,对城市道路的积水情况进行在线监控。介绍了该新型浮力窨井工作原理、结构组成和适用范围,并介绍了依托ZigBee技术构建的智能排水系统平台硬件和软件。",0
基于可信时空协议的无线传感器网络地理路由协议,2018,"为了高效地使用有限的网络资源,提出1种基于可信时空协议(TSTP)的地理路由协议。以距离和剩余生存时间(TTL)等面向地理位置的参数作为路由度量,并映射到传输时间偏移量中,进而评估不同度量组合的影响。以节约资源的方式提供经认证、加密、定时和参考地理位置的数据消息。仿真结果表明,在不同场景下,TSTP协议的端到端时延、公平性、传输比率等指标都取得较好效果。",0
用户意图的网络边缘主动计算方法,2018,"互联网端到端的设计原则没有区分端系统和网络间接口,使得用户分组处理期望无法告知网络,降低了网络效能。首次提出用户转发意图概念,端系统凭此向网络通告其意图,并借助网络边缘计算能力得以执行,实现用户意图在网络节点转发决策中的主动使能,构成新型主动表意网络i-ECAN。主动表意网络可以在视频直播加速、物联网数据融合、端系统安全认证等场景中得到应用。基于CORE模拟器构建网络演示环境,对无线网络切换和基于主动表意网络的无线网络切换的延迟进行比较,证明了主动表意网络机制的合理性和可行性。主动表意网络扩展了新的端系统和网络之间的接口,为人-网协同提供了基础。",0
高效的可证安全短代理签名方案,2018,"代理签名在大规模无线工控物联网中应用广泛,利用代理签名可以大大提高签名主服务器的效率。为适应带宽受限和计算能力弱的应用环境,提出了一个基于双线性映射的短代理签名方案。首先,在随机预言机模型下基于计算Diffie-Hellman( CDH)问题和k-碰撞攻击算法( k-CAA)问题证明了该方案的安全性。然后,与其他现有代理签名和短代理签名方案进行了性能上的优势分析,并给出了该方案实现的关键代码。实验结果表明,所提方案在代理签名生成时进行了1次标量乘运算和1次哈希运算,签名验证时进行了2次双线性对运算、1次标量乘运算和2次哈希运算,与其他同类代理签名方案相比计算性能上具有优势,适用于计算能力较弱和传输能力受限的应用场景。",0
低功耗有损网络安全路由协议研究综述,2018,"随着物联网不断飞速发展,低功耗有损网络( LLN)的研究与应用成为一种发展趋势。首先,介绍了6LoWPAN与低功耗有损网络路由协议( RPL)的基本原理和结构;其次,总结了LLN中RPL所面对的主要安全威胁以及应对方法,根据协议所采用的不同策略进行归纳、分类和比较;然后,对国内外已有安全RPL研究情况进行了介绍和分析,同时对现有安全威胁和解决方案进行了总结;最后,提出了在大规模、移动性、自组织、低功耗的RPL中需要进一步研究的安全问题和发展趋势。",0
基于完全信息多人动态博弈的车道选择模型,2018,"针对集群车辆驾驶员的车道选择行为,着眼物联网背景,综合考虑车辆集群态势、驾驶倾向性等影响驾驶员行为的因素,建立基于完全信息多人动态博弈的车道选择模型。通过分析不同策略组合下的驾驶员收益,运用逆向归纳法,求解子博弈精炼纳什均衡,得到驾驶员的最优车道选择策略。应用实车实验等手段验证模型,结果表明,所建模型能够较为客观地反映驾驶员车道选择行为及交通流特性。",0
低功耗无线物联网终端的电源管理系统设计,2018,"设计了一种用于低功耗2.4 GHz无线物联网(IOT)芯片的电源管理系统,用于极低功耗物联网,如智能家居、工业控制、农业自动化等领域。该芯片在高功率和低功率两种模式下分别采用了不同的低压差线性稳压器(LDO)电路设计,通过特殊时序保证了高低功率模式切换时输出电压稳定。仿真结果显示,采用源随器结构的低功耗LDO的静态电流仅为1 muA,单比较器振荡电路的电流为1.2 muA,带隙基准电路的电流为3 muA,上电复位电路电流为2 muA。测试结果显示芯片在休眠状态下的平均电流为7.2 muA,与电路模块仿真结果相一致。该电源管理系统采用SMIC 0.18 mum CMOS工艺实现,面积仅为227 mum*123 mum。",0
高鲁棒性低延迟的路由协议,2018,"无线传感器网络广泛应用于人类社会生活的各个方面,例如灾难预警、工业控制等.而此类应用有很多不仅对数据的实时性存在较高要求,同时对鲁棒性也存在要求.此类问题主要挑战是要兼顾延迟性能和鲁棒性.针对这个挑战,提出了低延迟高鲁棒性的路由协议(RDR),RDR通过独特的路径探测寻找延迟较短、鲁棒性较强的路径,以此降低传输延迟,利用周围节点协助转发解决不稳定链路,增强鲁棒性,使得网络中的节点可以在良好的网络环境或恶劣的网络环境中都保持较好的延迟表现,同时保证网络中节点可以进行端到端通信,不再局限于单向数据收集.使用OMNeT++平台围绕延迟、鲁棒性等多个角度进行了大量的仿真实验,通过理论分析和仿真实验结合,从各个方面说明了所提协议可以保证较低的端到端延迟,并且具有很强的鲁棒性.",0
RFID标签所有权转移协议研究,2018,"RFID标签在其使用过程中会涉及到所有权转移的问题,针对于此,设计出一种满足安全需求的所有权转移协议。设计出的协议不依赖可信第三方,能够减少通信实体数;采用挑战响应机制,标签的新所有者端引入计数器[count],根据[count]的值进行相对应的操作,解决去同步化攻击问题,设计出的协议能够满足标签所有权转移需要的安全要求。",0
面向智能物联的动态负荷预测量子进化方法,2018,"物联网与智能制造的结合导致大量制造数据的产生,为了实现基于大数据的智能制造电力负荷预测,提出并实现了一种智能物联云计算平台,实现用户与智能物联网之间双向通信控制的快速响应。提出一种基于改进外加输入的自回归滑动平均模型的短期动态负荷预测模型,结合平台中的智能传感设备和历史负荷、天气变化等综合数据,作为预测模型的外部输入变量,并利用改进的实数编码量子进化算法对预测模型进行参数估计以提高动态负荷预测的准确性。利用智能制造企业的实际负荷数据,采用所提方法进行预测并与实际负荷数据及传统方法的预测结果进行比较,实验结果表明,所提方案和算法能够有效提高智能制造过程中短期动态负荷预测的精度,同时通过并行化计算提升负荷预测的速度。",0
